,DBH,Foraged,Colony,Species,Distance
1,1,0,4,Tabebuia guayacan,22.54532546
2,1.1,0,9,Cymbopetalum torulosum,32.40519092
3,1.1,0,9,Cymbopetalum torulosum,26.79658907
4,1.1,0,9,Cymbopetalum torulosum,26.79658907
5,1.1,0,9,Cymbopetalum torulosum,32.40519092
6,1.1,0,9,Pouteria glomerulata,32.40519092
7,1.1,0,9,Pouteria glomerulata,26.79658907
8,1.1,0,9,Pouteria glomerulata,26.79658907
9,1.1,0,9,Pouteria glomerulata,32.40519092
10,1.2,0,1,Aspidosperma spruceanum,34.32560738
11,1.2,0,1,Aspidosperma spruceanum,5.110994411
12,1.2,0,9,Ocotea atirrensis,5.110994411
13,1.2,0,9,Ocotea atirrensis,34.32560738
14,1.3,0,9,Perebea angustifolia,34.36493648
15,1.4,0,5,Inga ruiziana,11.79313312
16,1.5,0,4,Hamelia xerocarpa,59.93224341
17,1.6,0,1,Otoba novogranatensis,28.30683663
18,1.6,0,1,Otoba novogranatensis,12.98913547
19,1.6,0,1,Otoba novogranatensis,11.55301162
20,1.6,0,1,Otoba novogranatensis,20.50153827
21,1.6,0,1,Otoba novogranatensis,18.2131447
22,1.6,0,1,Otoba novogranatensis,42.0839081
23,1.6,0,4,Pouteria torta,11.55301162
24,1.6,0,4,Pouteria torta,42.0839081
25,1.6,0,4,Pouteria torta,12.98913547
26,1.6,0,4,Pouteria torta,20.50153827
27,1.6,0,4,Pouteria torta,18.2131447
28,1.6,0,4,Pouteria torta,28.30683663
29,1.6,0,5,Inga tonduzii,11.55301162
30,1.6,0,5,Inga tonduzii,12.98913547
31,1.6,0,5,Inga tonduzii,18.2131447
32,1.6,0,5,Inga tonduzii,20.50153827
33,1.6,0,5,Inga tonduzii,42.0839081
34,1.6,0,5,Inga tonduzii,28.30683663
35,1.6,0,9,Ixora nicaraguensis,11.55301162
36,1.6,0,9,Ixora nicaraguensis,20.50153827
37,1.6,0,9,Ixora nicaraguensis,18.2131447
38,1.6,0,9,Ixora nicaraguensis,42.0839081
39,1.6,0,9,Ixora nicaraguensis,11.55301162
40,1.6,0,9,Ixora nicaraguensis,28.30683663
41,1.6,0,9,Ixora nicaraguensis,11.55301162
42,1.6,0,9,Ixora nicaraguensis,20.50153827
43,1.6,0,9,Ixora nicaraguensis,12.98913547
44,1.6,0,9,Ixora nicaraguensis,18.2131447
45,1.6,0,9,Ixora nicaraguensis,12.98913547
46,1.6,0,9,Ixora nicaraguensis,20.50153827
47,1.6,0,9,Ixora nicaraguensis,18.2131447
48,1.6,0,9,Ixora nicaraguensis,42.0839081
49,1.6,0,9,Ixora nicaraguensis,28.30683663
50,1.6,0,9,Ixora nicaraguensis,42.0839081
51,1.6,0,9,Ixora nicaraguensis,28.30683663
52,1.6,0,9,Ixora nicaraguensis,12.98913547
53,1.6,0,9,Meliosma donnell-smithii,11.55301162
54,1.6,0,9,Meliosma donnell-smithii,20.50153827
55,1.6,0,9,Meliosma donnell-smithii,18.2131447
56,1.6,0,9,Meliosma donnell-smithii,42.0839081
57,1.6,0,9,Meliosma donnell-smithii,11.55301162
58,1.6,0,9,Meliosma donnell-smithii,28.30683663
59,1.6,0,9,Meliosma donnell-smithii,11.55301162
60,1.6,0,9,Meliosma donnell-smithii,20.50153827
61,1.6,0,9,Meliosma donnell-smithii,12.98913547
62,1.6,0,9,Meliosma donnell-smithii,18.2131447
63,1.6,0,9,Meliosma donnell-smithii,12.98913547
64,1.6,0,9,Meliosma donnell-smithii,20.50153827
65,1.6,0,9,Meliosma donnell-smithii,18.2131447
66,1.6,0,9,Meliosma donnell-smithii,42.0839081
67,1.6,0,9,Meliosma donnell-smithii,28.30683663
68,1.6,0,9,Meliosma donnell-smithii,42.0839081
69,1.6,0,9,Meliosma donnell-smithii,28.30683663
70,1.6,0,9,Meliosma donnell-smithii,12.98913547
71,1.6,0,9,Psychotria sp.,11.55301162
72,1.6,0,9,Psychotria sp.,20.50153827
73,1.6,0,9,Psychotria sp.,18.2131447
74,1.6,0,9,Psychotria sp.,42.0839081
75,1.6,0,9,Psychotria sp.,11.55301162
76,1.6,0,9,Psychotria sp.,28.30683663
77,1.6,0,9,Psychotria sp.,11.55301162
78,1.6,0,9,Psychotria sp.,20.50153827
79,1.6,0,9,Psychotria sp.,12.98913547
80,1.6,0,9,Psychotria sp.,18.2131447
81,1.6,0,9,Psychotria sp.,12.98913547
82,1.6,0,9,Psychotria sp.,20.50153827
83,1.6,0,9,Psychotria sp.,18.2131447
84,1.6,0,9,Psychotria sp.,42.0839081
85,1.6,0,9,Psychotria sp.,28.30683663
86,1.6,0,9,Psychotria sp.,42.0839081
87,1.6,0,9,Psychotria sp.,28.30683663
88,1.6,0,9,Psychotria sp.,12.98913547
89,1.7,0,10,Inga tonduzii,15.47106008
90,1.7,0,10,Inga tonduzii,16.22148773
91,1.7,0,10,Inga tonduzii,23.58137181
92,1.7,0,10,Inga tonduzii,62.65041963
93,1.7,0,10,Inga tonduzii,53.95915863
94,1.7,0,4,Hernandia didymantha,16.22148773
95,1.7,0,4,Hernandia didymantha,23.58137181
96,1.7,0,4,Hernandia didymantha,15.47106008
97,1.7,0,4,Hernandia didymantha,53.95915863
98,1.7,0,4,Hernandia didymantha,62.65041963
99,1.7,0,5,Inga tonduzii,53.95915863
100,1.7,0,5,Inga tonduzii,62.65041963
101,1.7,0,5,Inga tonduzii,15.47106008
102,1.7,0,5,Inga tonduzii,16.22148773
103,1.7,0,5,Inga tonduzii,23.58137181
104,1.7,0,7,Casearia commersoniana,16.22148773
105,1.7,0,7,Casearia commersoniana,62.65041963
106,1.7,0,7,Casearia commersoniana,53.95915863
107,1.7,0,7,Casearia commersoniana,23.58137181
108,1.7,0,7,Casearia commersoniana,15.47106008
109,1.7,0,8,Hernandia didymantha,15.47106008
110,1.7,0,8,Hernandia didymantha,16.22148773
111,1.7,0,8,Hernandia didymantha,62.65041963
112,1.7,0,8,Hernandia didymantha,53.95915863
113,1.7,0,8,Hernandia didymantha,23.58137181
114,1.7,1,8,Tabebuia guayacan,11.90000753
115,1.8,0,10,Inga paterno,10.32116757
116,1.8,0,10,Inga paterno,21.60457551
117,1.8,0,10,Inga paterno,7.258437224
118,1.8,0,10,Inga paterno,12.90700451
119,1.8,0,5,Balizia elegans,21.60457551
120,1.8,0,5,Balizia elegans,10.32116757
121,1.8,0,5,Balizia elegans,7.258437224
122,1.8,0,5,Balizia elegans,12.90700451
123,1.8,0,7,Sloanea laevigata,7.258437224
124,1.8,0,7,Sloanea laevigata,21.60457551
125,1.8,0,7,Sloanea laevigata,12.90700451
126,1.8,0,7,Sloanea laevigata,10.32116757
127,1.8,0,9,Faramea parvibractea,7.258437224
128,1.8,0,9,Faramea parvibractea,21.60457551
129,1.8,0,9,Faramea parvibractea,12.90700451
130,1.8,0,9,Faramea parvibractea,10.32116757
131,1.9,0,5,Inga sp.,7.205597656
132,1.9,0,5,Inga sp.,20.99767235
133,1.9,0,5,Inga sp.,29.95592929
134,1.9,0,7,Xylosma chlorantha,29.95592929
135,1.9,0,7,Xylosma chlorantha,20.99767235
136,1.9,0,7,Xylosma chlorantha,7.205597656
137,1.9,0,9,Ocotea dendrodaphne,20.99767235
138,1.9,0,9,Ocotea dendrodaphne,7.205597656
139,1.9,0,9,Ocotea dendrodaphne,29.95592929
140,10,0,5,Spondias mombin,26.7567893
141,10,0,5,Spondias mombin,19.65636992
142,10,0,5,Spondias mombin,29.01684123
143,10,0,6,Pentagonia donnell-smithii,29.01684123
144,10,0,6,Pentagonia donnell-smithii,26.7567893
145,10,0,6,Pentagonia donnell-smithii,26.7567893
146,10,0,6,Pentagonia donnell-smithii,19.65636992
147,10,0,6,Pentagonia donnell-smithii,19.65636992
148,10,0,6,Pentagonia donnell-smithii,29.01684123
149,10,0,6,Cassia papillosa,29.01684123
150,10,0,6,Cassia papillosa,26.7567893
151,10,0,6,Cassia papillosa,26.7567893
152,10,0,6,Cassia papillosa,19.65636992
153,10,0,6,Cassia papillosa,19.65636992
154,10,0,6,Cassia papillosa,29.01684123
155,10.1,0,4,Castilla elastica,24.77883031
156,10.1,0,4,Castilla elastica,7.23479265
157,10.1,0,4,Castilla elastica,12.68771059
158,10.1,0,4,Castilla elastica,8.578712725
159,10.1,0,5,Guarea rhopalocarpa,24.77883031
160,10.1,0,5,Guarea rhopalocarpa,7.23479265
161,10.1,0,5,Guarea rhopalocarpa,12.68771059
162,10.1,0,5,Guarea rhopalocarpa,8.578712725
163,10.1,0,6,Casearia corymbosa,8.578712725
164,10.1,0,6,Casearia corymbosa,12.68771059
165,10.1,0,6,Casearia corymbosa,24.77883031
166,10.1,0,6,Casearia corymbosa,7.23479265
167,10.1,0,9,Swartzia simplex,24.77883031
168,10.1,0,9,Swartzia simplex,7.23479265
169,10.1,0,9,Swartzia simplex,8.578712725
170,10.1,0,9,Swartzia simplex,12.68771059
171,10.2,0,4,Colubrina spinosa,54.11074652
172,10.2,0,4,Colubrina spinosa,56.52248579
173,10.2,0,8,Colubrina spinosa,56.52248579
174,10.2,0,8,Colubrina spinosa,54.11074652
175,10.4,0,4,Swartzia simplex,16.38026251
176,10.5,0,4,Pradosia atroviolacea  ,16.94027745
177,10.5,0,4,Pradosia atroviolacea  ,28.95472723
178,10.5,0,6,Naucleopsis naga,28.95472723
179,10.5,0,6,Naucleopsis naga,16.94027745
180,10.6,0,5,Zigia longifolia,15.58073852
181,10.6,1,9,Posoqueria latifolia,26.58941672
182,10.7,0,1,Protium glabrum,11.04042631
183,10.7,0,1,Protium glabrum,45.62260661
184,10.7,0,7,Neea amplifolia,45.62260661
185,10.7,0,7,Neea amplifolia,11.04042631
186,10.8,0,6,Hyeronima alchorneoides,31.73675495
187,10.9,1,8,Macrolobium costaricense,10.17857845
188,103,1,4,Pentaclethra macroloba,15.63090848
189,11,0,6,Castilla elastica,11.00743924
190,11,0,6,Castilla elastica,15.34466761
191,11,0,9,Posoqueria latifolia,15.34466761
192,11,0,9,Posoqueria latifolia,11.00743924
193,11.2,0,4,Lonchocarpus oliganthus,24.48561799
194,11.2,0,4,Lonchocarpus oliganthus,61.45535371
195,11.2,0,4,Lonchocarpus oliganthus,61.45535371
196,11.2,0,4,Lonchocarpus oliganthus,24.48561799
197,11.2,0,4,Lonchocarpus oliganthus,25.54295206
198,11.2,0,4,Lonchocarpus oliganthus,25.61807642
199,11.2,0,4,Lonchocarpus oliganthus,25.61807642
200,11.2,0,4,Lonchocarpus oliganthus,25.54295206
201,11.2,0,4,Meliosma donnell-smithii,24.48561799
202,11.2,0,4,Meliosma donnell-smithii,61.45535371
203,11.2,0,4,Meliosma donnell-smithii,61.45535371
204,11.2,0,4,Meliosma donnell-smithii,24.48561799
205,11.2,0,4,Meliosma donnell-smithii,25.54295206
206,11.2,0,4,Meliosma donnell-smithii,25.61807642
207,11.2,0,4,Meliosma donnell-smithii,25.61807642
208,11.2,0,4,Meliosma donnell-smithii,25.54295206
209,11.2,0,8,Meliosma donnell-smithii,25.61807642
210,11.2,0,8,Meliosma donnell-smithii,24.48561799
211,11.2,0,8,Meliosma donnell-smithii,61.45535371
212,11.2,0,8,Meliosma donnell-smithii,25.54295206
213,11.2,0,9,Jacaratia dolichaula,24.48561799
214,11.2,0,9,Jacaratia dolichaula,61.45535371
215,11.2,0,9,Jacaratia dolichaula,25.61807642
216,11.2,0,9,Jacaratia dolichaula,25.54295206
217,11.3,0,5,Chrysophyllum venezuelanense,21.06230278
218,11.3,0,5,Chrysophyllum venezuelanense,49.79524703
219,11.3,0,7,Protium costaricense,21.06230278
220,11.3,0,7,Protium costaricense,49.79524703
221,11.4,0,5,Ardisia sp.,37.69741008
222,11.4,0,5,Ardisia sp.,31.43141846
223,11.4,0,7,Ardisia sp.,31.43141846
224,11.4,0,7,Ardisia sp.,37.69741008
225,11.5,0,4,Inga pavoniana,38.43009888
226,11.5,0,4,Inga pavoniana,38.43009888
227,11.5,0,4,Inga pavoniana,10.80253674
228,11.5,0,4,Inga pavoniana,38.17989174
229,11.5,0,4,Inga pavoniana,38.17989174
230,11.5,0,4,Inga pavoniana,10.80253674
231,11.5,0,4,Clarisia mexicana,38.43009888
232,11.5,0,4,Clarisia mexicana,38.43009888
233,11.5,0,4,Clarisia mexicana,10.80253674
234,11.5,0,4,Clarisia mexicana,38.17989174
235,11.5,0,4,Clarisia mexicana,38.17989174
236,11.5,0,4,Clarisia mexicana,10.80253674
237,11.5,0,9,Ficus tonduzii,38.43009888
238,11.5,0,9,Ficus tonduzii,10.80253674
239,11.5,0,9,Ficus tonduzii,38.17989174
240,11.7,0,7,Clarisia mexicana,25.5263397
241,11.8,0,6,Bunchosia ocellata,21.27316955
242,11.8,0,6,Bunchosia ocellata,21.27316955
243,11.8,0,6,Bunchosia ocellata,23.86201078
244,11.8,0,6,Bunchosia ocellata,23.86201078
245,11.8,0,6,Cordia dwyeri,21.27316955
246,11.8,0,6,Cordia dwyeri,21.27316955
247,11.8,0,6,Cordia dwyeri,23.86201078
248,11.8,0,6,Cordia dwyeri,23.86201078
249,11.9,0,4,Cordia alliodora,15.8150934
250,11.9,0,4,Cordia alliodora,52.51125079
251,11.9,0,4,Cordia alliodora,43.55321458
252,11.9,0,4,Cordia alliodora,33.80790932
253,11.9,0,6,Cordia alliodora,52.51125079
254,11.9,0,6,Cordia alliodora,15.8150934
255,11.9,0,6,Cordia alliodora,33.80790932
256,11.9,0,6,Cordia alliodora,43.55321458
257,11.9,0,8,Colubrina spinosa,15.8150934
258,11.9,0,8,Colubrina spinosa,52.51125079
259,11.9,0,8,Colubrina spinosa,15.8150934
260,11.9,0,8,Colubrina spinosa,52.51125079
261,11.9,0,8,Colubrina spinosa,43.55321458
262,11.9,0,8,Colubrina spinosa,33.80790932
263,11.9,0,8,Colubrina spinosa,43.55321458
264,11.9,0,8,Colubrina spinosa,33.80790932
265,11.9,0,8,Cordia alliodora,15.8150934
266,11.9,0,8,Cordia alliodora,52.51125079
267,11.9,0,8,Cordia alliodora,15.8150934
268,11.9,0,8,Cordia alliodora,52.51125079
269,11.9,0,8,Cordia alliodora,43.55321458
270,11.9,0,8,Cordia alliodora,33.80790932
271,11.9,0,8,Cordia alliodora,43.55321458
272,11.9,0,8,Cordia alliodora,33.80790932
273,12,0,4,Welfia regia,11.46994769
274,12,0,4,Welfia regia,24.64786384
275,12,0,4,Welfia regia,49.592274
276,12,0,6,Neea amplifolia,24.64786384
277,12,0,6,Neea amplifolia,49.592274
278,12,0,6,Neea amplifolia,11.46994769
279,12,0,9,Celtis schippii,49.592274
280,12,0,9,Celtis schippii,24.64786384
281,12,0,9,Celtis schippii,11.46994769
282,12.1,0,4,Spondias mombin,42.91063271
283,12.1,0,4,Spondias mombin,50.87709504
284,12.1,0,8,Spondias mombin,50.87709504
285,12.1,0,8,Spondias mombin,42.91063271
286,12.2,0,1,Theobroma mammosum,15.68749828
287,12.3,0,4,Rauvolfia purpurascens,65.85640819
288,12.3,0,4,Rauvolfia purpurascens,38.90643937
289,12.3,0,4,Rauvolfia purpurascens,12.58842998
290,12.3,0,4,Rauvolfia purpurascens,29.21185375
291,12.3,0,4,Rauvolfia purpurascens,30.82366706
292,12.3,0,4,Rauvolfia purpurascens,42.61537013
293,12.3,0,5,Richeria dressleri,12.58842998
294,12.3,0,5,Richeria dressleri,65.85640819
295,12.3,0,5,Richeria dressleri,29.21185375
296,12.3,0,5,Richeria dressleri,42.61537013
297,12.3,0,5,Richeria dressleri,30.82366706
298,12.3,0,5,Richeria dressleri,38.90643937
299,12.3,0,7,Richeria dressleri,65.85640819
300,12.3,0,7,Richeria dressleri,38.90643937
301,12.3,0,7,Richeria dressleri,30.82366706
302,12.3,0,7,Richeria dressleri,42.61537013
303,12.3,0,7,Richeria dressleri,30.82366706
304,12.3,0,7,Richeria dressleri,38.90643937
305,12.3,0,7,Richeria dressleri,42.61537013
306,12.3,0,7,Richeria dressleri,29.21185375
307,12.3,0,7,Richeria dressleri,65.85640819
308,12.3,0,7,Richeria dressleri,12.58842998
309,12.3,0,7,Richeria dressleri,29.21185375
310,12.3,0,7,Richeria dressleri,12.58842998
311,12.3,0,7,Ardisia granatensis,65.85640819
312,12.3,0,7,Ardisia granatensis,38.90643937
313,12.3,0,7,Ardisia granatensis,30.82366706
314,12.3,0,7,Ardisia granatensis,42.61537013
315,12.3,0,7,Ardisia granatensis,30.82366706
316,12.3,0,7,Ardisia granatensis,38.90643937
317,12.3,0,7,Ardisia granatensis,42.61537013
318,12.3,0,7,Ardisia granatensis,29.21185375
319,12.3,0,7,Ardisia granatensis,65.85640819
320,12.3,0,7,Ardisia granatensis,12.58842998
321,12.3,0,7,Ardisia granatensis,29.21185375
322,12.3,0,7,Ardisia granatensis,12.58842998
323,12.3,0,8,Clarisia mexicana,38.90643937
324,12.3,0,8,Clarisia mexicana,29.21185375
325,12.3,0,8,Clarisia mexicana,12.58842998
326,12.3,0,8,Clarisia mexicana,42.61537013
327,12.3,0,8,Clarisia mexicana,30.82366706
328,12.3,0,8,Clarisia mexicana,65.85640819
329,12.3,0,9,Pourouma bicolor,42.61537013
330,12.3,0,9,Pourouma bicolor,30.82366706
331,12.3,0,9,Pourouma bicolor,65.85640819
332,12.3,0,9,Pourouma bicolor,29.21185375
333,12.3,0,9,Pourouma bicolor,12.58842998
334,12.3,0,9,Pourouma bicolor,38.90643937
335,12.3,1,9,Ficus turrialbano,11.79110575
336,12.5,0,4,Ormosia velutina,26.74798684
337,12.5,0,4,Ormosia velutina,49.2629926
338,12.5,0,9,Ocotea hartshorniana,49.2629926
339,12.5,0,9,Ocotea hartshorniana,26.74798684
340,12.7,0,6,Cupania cinerea,33.35621545
341,12.7,1,4,Pouteria sp.,20.27243449
342,12.8,0,9,Goethalsia meiantha,30.06968779
343,125,0,4,Hyeronima alchorneoides,55.99009198
344,125,1,6,Hyeronima alchorneoides,32.50293716
345,13,0,4,Abarema macradenia,17.6514492
346,13,0,4,Abarema macradenia,40.63196192
347,13,0,4,Abarema macradenia,22.33832255
348,13,0,4,Abarema macradenia,47.72762408
349,13,0,6,Pourouma bicolor,17.6514492
350,13,0,6,Pourouma bicolor,47.72762408
351,13,0,6,Pourouma bicolor,40.63196192
352,13,0,6,Pourouma bicolor,22.33832255
353,13,0,8,Abarema macradenia,40.63196192
354,13,0,8,Abarema macradenia,17.6514492
355,13,0,8,Abarema macradenia,22.33832255
356,13,0,8,Abarema macradenia,47.72762408
357,13,0,9,Dussia tessmannii,47.72762408
358,13,0,9,Dussia tessmannii,40.63196192
359,13,0,9,Dussia tessmannii,17.6514492
360,13,0,9,Dussia tessmannii,22.33832255
361,13.1,0,4,Erythrina cochleata,29.55056006
362,13.1,0,4,Erythrina cochleata,13.49935181
363,13.1,0,8,Hura crepitans,29.55056006
364,13.1,0,8,Hura crepitans,13.49935181
365,13.2,0,1,Capparis pittieri,13.44573265
366,13.3,0,4,Inga alba,37.59964414
367,13.3,0,4,Inga alba,37.59964414
368,13.3,0,4,Inga alba,14.98814296
369,13.3,0,4,Inga alba,47.4664945
370,13.3,0,4,Inga alba,14.98814296
371,13.3,0,4,Inga alba,51.88135021
372,13.3,0,4,Inga alba,51.88135021
373,13.3,0,4,Inga alba,7.588732388
374,13.3,0,4,Inga alba,7.588732388
375,13.3,0,4,Inga alba,47.4664945
376,13.3,0,4,Inga alba,46.33003678
377,13.3,0,4,Inga alba,46.33003678
378,13.3,0,4,Symplocos sp.,37.59964414
379,13.3,0,4,Symplocos sp.,37.59964414
380,13.3,0,4,Symplocos sp.,14.98814296
381,13.3,0,4,Symplocos sp.,47.4664945
382,13.3,0,4,Symplocos sp.,14.98814296
383,13.3,0,4,Symplocos sp.,51.88135021
384,13.3,0,4,Symplocos sp.,51.88135021
385,13.3,0,4,Symplocos sp.,7.588732388
386,13.3,0,4,Symplocos sp.,7.588732388
387,13.3,0,4,Symplocos sp.,47.4664945
388,13.3,0,4,Symplocos sp.,46.33003678
389,13.3,0,4,Symplocos sp.,46.33003678
390,13.3,0,8,Inga alba,37.59964414
391,13.3,0,8,Inga alba,51.88135021
392,13.3,0,8,Inga alba,47.4664945
393,13.3,0,8,Inga alba,47.4664945
394,13.3,0,8,Inga alba,47.4664945
395,13.3,0,8,Inga alba,14.98814296
396,13.3,0,8,Inga alba,14.98814296
397,13.3,0,8,Inga alba,46.33003678
398,13.3,0,8,Inga alba,37.59964414
399,13.3,0,8,Inga alba,46.33003678
400,13.3,0,8,Inga alba,14.98814296
401,13.3,0,8,Inga alba,7.588732388
402,13.3,0,8,Inga alba,46.33003678
403,13.3,0,8,Inga alba,51.88135021
404,13.3,0,8,Inga alba,37.59964414
405,13.3,0,8,Inga alba,7.588732388
406,13.3,0,8,Inga alba,51.88135021
407,13.3,0,8,Inga alba,7.588732388
408,13.3,0,8,Chrysophyllum venezuelanense,37.59964414
409,13.3,0,8,Chrysophyllum venezuelanense,51.88135021
410,13.3,0,8,Chrysophyllum venezuelanense,47.4664945
411,13.3,0,8,Chrysophyllum venezuelanense,47.4664945
412,13.3,0,8,Chrysophyllum venezuelanense,47.4664945
413,13.3,0,8,Chrysophyllum venezuelanense,14.98814296
414,13.3,0,8,Chrysophyllum venezuelanense,14.98814296
415,13.3,0,8,Chrysophyllum venezuelanense,46.33003678
416,13.3,0,8,Chrysophyllum venezuelanense,37.59964414
417,13.3,0,8,Chrysophyllum venezuelanense,46.33003678
418,13.3,0,8,Chrysophyllum venezuelanense,14.98814296
419,13.3,0,8,Chrysophyllum venezuelanense,7.588732388
420,13.3,0,8,Chrysophyllum venezuelanense,46.33003678
421,13.3,0,8,Chrysophyllum venezuelanense,51.88135021
422,13.3,0,8,Chrysophyllum venezuelanense,37.59964414
423,13.3,0,8,Chrysophyllum venezuelanense,7.588732388
424,13.3,0,8,Chrysophyllum venezuelanense,51.88135021
425,13.3,0,8,Chrysophyllum venezuelanense,7.588732388
426,13.3,0,8,Symplocos sp.,37.59964414
427,13.3,0,8,Symplocos sp.,51.88135021
428,13.3,0,8,Symplocos sp.,47.4664945
429,13.3,0,8,Symplocos sp.,47.4664945
430,13.3,0,8,Symplocos sp.,47.4664945
431,13.3,0,8,Symplocos sp.,14.98814296
432,13.3,0,8,Symplocos sp.,14.98814296
433,13.3,0,8,Symplocos sp.,46.33003678
434,13.3,0,8,Symplocos sp.,37.59964414
435,13.3,0,8,Symplocos sp.,46.33003678
436,13.3,0,8,Symplocos sp.,14.98814296
437,13.3,0,8,Symplocos sp.,7.588732388
438,13.3,0,8,Symplocos sp.,46.33003678
439,13.3,0,8,Symplocos sp.,51.88135021
440,13.3,0,8,Symplocos sp.,37.59964414
441,13.3,0,8,Symplocos sp.,7.588732388
442,13.3,0,8,Symplocos sp.,51.88135021
443,13.3,0,8,Symplocos sp.,7.588732388
444,13.3,0,9,Chrysophyllum venezuelanense,7.588732388
445,13.3,0,9,Chrysophyllum venezuelanense,46.33003678
446,13.3,0,9,Chrysophyllum venezuelanense,14.98814296
447,13.3,0,9,Chrysophyllum venezuelanense,51.88135021
448,13.3,0,9,Chrysophyllum venezuelanense,47.4664945
449,13.3,0,9,Chrysophyllum venezuelanense,37.59964414
450,13.4,0,7,Lonchocarpus pentaphyllus ,20.39351517
451,13.4,1,5,Ardisia sp.,22.2494495
452,13.5,0,10,Rinorea deflexiflora,46.27968237
453,13.5,0,10,Rinorea deflexiflora,29.17179613
454,13.5,0,10,Rinorea deflexiflora,16.44241466
455,13.5,0,10,Rinorea deflexiflora,64.39059636
456,13.5,0,4,Rinorea deflexiflora,46.27968237
457,13.5,0,4,Rinorea deflexiflora,46.27968237
458,13.5,0,4,Rinorea deflexiflora,16.44241466
459,13.5,0,4,Rinorea deflexiflora,29.17179613
460,13.5,0,4,Rinorea deflexiflora,64.39059636
461,13.5,0,4,Rinorea deflexiflora,64.39059636
462,13.5,0,4,Rinorea deflexiflora,16.44241466
463,13.5,0,4,Rinorea deflexiflora,29.17179613
464,13.5,0,4,Lonchocarpus oliganthus,46.27968237
465,13.5,0,4,Lonchocarpus oliganthus,46.27968237
466,13.5,0,4,Lonchocarpus oliganthus,16.44241466
467,13.5,0,4,Lonchocarpus oliganthus,29.17179613
468,13.5,0,4,Lonchocarpus oliganthus,64.39059636
469,13.5,0,4,Lonchocarpus oliganthus,64.39059636
470,13.5,0,4,Lonchocarpus oliganthus,16.44241466
471,13.5,0,4,Lonchocarpus oliganthus,29.17179613
472,13.5,0,8,Rinorea deflexiflora,16.44241466
473,13.5,0,8,Rinorea deflexiflora,46.27968237
474,13.5,0,8,Rinorea deflexiflora,64.39059636
475,13.5,0,8,Rinorea deflexiflora,29.17179613
476,13.6,0,4,Terminalia amazonia,7.10583563
477,13.7,0,6,Clarisia mexicana,7.431910971
478,13.7,0,6,Clarisia mexicana,11.14255088
479,13.7,0,7,Warscewiczia coccinea,11.14255088
480,13.7,0,7,Warscewiczia coccinea,7.431910971
481,13.8,0,4,Macrolobium costaricense,35.44139471
482,13.8,0,4,Macrolobium costaricense,34.49119156
483,13.8,0,4,Macrolobium costaricense,35.6933061
484,13.8,0,6,Brosimum lactescens,35.6933061
485,13.8,0,6,Brosimum lactescens,34.49119156
486,13.8,0,6,Brosimum lactescens,35.44139471
487,13.8,0,8,Macrolobium costaricense,35.44139471
488,13.8,0,8,Macrolobium costaricense,34.49119156
489,13.8,0,8,Macrolobium costaricense,35.6933061
490,13.9,0,7,Dussia tessmannii ?,18.47104477
491,14,0,4,Tabebuia guayacan,16.46464361
492,14,0,4,Tabebuia guayacan,37.51902184
493,14,0,4,Tabebuia guayacan,16.56701646
494,14,0,8,Tabebuia guayacan,16.46464361
495,14,0,8,Tabebuia guayacan,16.56701646
496,14,0,8,Tabebuia guayacan,37.51902184
497,14,0,9,Welfia regia,16.56701646
498,14,0,9,Welfia regia,37.51902184
499,14,0,9,Welfia regia,16.46464361
500,14.1,0,4,Terminalia oblonga,13.61175551
501,14.1,0,4,Terminalia oblonga,29.64667623
502,14.1,0,4,Terminalia oblonga,15.72547843
503,14.1,0,4,Terminalia oblonga,43.6563867
504,14.1,0,5,Balizia elegans,13.61175551
505,14.1,0,5,Balizia elegans,43.6563867
506,14.1,0,5,Balizia elegans,29.64667623
507,14.1,0,5,Balizia elegans,15.72547843
508,14.1,0,7,Chrysophyllum venezuelanense,15.72547843
509,14.1,0,7,Chrysophyllum venezuelanense,43.6563867
510,14.1,0,7,Chrysophyllum venezuelanense,13.61175551
511,14.1,0,7,Chrysophyllum venezuelanense,29.64667623
512,14.1,0,9,Protium pittieri,15.72547843
513,14.1,0,9,Protium pittieri,29.64667623
514,14.1,0,9,Protium pittieri,13.61175551
515,14.1,0,9,Protium pittieri,43.6563867
516,14.2,0,4,Capparis pittieri,19.26167618
517,14.2,0,4,Capparis pittieri,17.62512411
518,14.2,0,4,Capparis pittieri,20.82831434
519,14.2,0,5,Guatteria diospyriodes,19.26167618
520,14.2,0,5,Guatteria diospyriodes,20.82831434
521,14.2,0,5,Guatteria diospyriodes,17.62512411
522,14.2,0,8,Inga acuminata,17.62512411
523,14.2,0,8,Inga acuminata,19.26167618
524,14.2,0,8,Inga acuminata,20.82831434
525,14.3,0,10,Theobroma mammosum,20.41336817
526,14.3,0,10,Theobroma mammosum,23.02140308
527,14.3,0,4,Ceiba pentandra,20.41336817
528,14.3,0,4,Ceiba pentandra,23.02140308
529,14.4,0,4,Clarisia mexicana,30.3264012
530,14.4,0,4,Clarisia mexicana,47.7883833
531,14.4,0,4,Clarisia mexicana,51.7182724
532,14.4,0,9,Casearia arborea,51.7182724
533,14.4,0,9,Casearia arborea,30.3264012
534,14.4,0,9,Casearia arborea,51.7182724
535,14.4,0,9,Casearia arborea,30.3264012
536,14.4,0,9,Casearia arborea,47.7883833
